labelId,labelName,status,websiteUrl,producer,hasSpecialization,hasCountry
27798,suicide commercial,active,nan,[3540341455],[],29
27804,united underground records,active,http://www.sevared.com/id82.htm,[34050],"['death metal with grindcore', 'black metal']",1
27805,strangelet,active,nan,[3540341477],[],
27808,no world order records,active,nan,[3540341482],[],1
27809,waitstock productions,active,nan,[3540341486],[],
27820,angka kematian production,active,nan,[3540273801],[],38
27821,orion records,active,nan,"[3540356422, 3540356420, 3540356419]",[],
27822,walkingman records,active,nan,[3540331766],"['rock with doom metal', 'metal', 'doom metal with various influences']",109
27824,ritual records,active,http://www.ritualrecords.com,[17767],['extreme metal'],26
27835,cosmic swamp records,active,http://cosmicswamprecords.blogspot.com/,[3540341557],[],12
27836,spectral halls,active,nan,[3540459602],[],14
27838,nordic records,active,http://www.nordicrecords.no/,"[3540384086, 103064]","['rock with doom metal', 'black metal with electronica', 'metal']",10
27841,iconoclast records,active,http://www.iconoclastrecords.org/,[3540342646],"['doom metal', 'sludge metal', 'atmospheric black metal']",12
27845,rock road records,closed,nan,[3540257559],[],5
27846,matching head,active,nan,[3540310246],[],3
27851,red light sound productions,closed,http://redlightslc.com/,[3540351652],"['black metal', 'death metal']",1
27859,decrepit productions,active,http://decrepitproductions.blogspot.com/,[3540344259],[],54
27860,bad bones records,unknown,nan,"[3540341705, 3540342092]",[],1
27870,red cat records,active,http://www.redcatpromotion.com,"[3540354105, 3540440328, 3540336119, 3540446254, 3540401866]","['alternative metal', 'rock with doom metal', 'metal']",12
27872,dark recollections productions,active,https://darkrecollectionsprods.bandcamp.com/merch,"[3540376041, 3540523803, 3540540654, 3540477064, 3540456836, 95042, 3540499173, 3540420122, 25928, 3540369218, 3540482155, 36410, 3540282347, 3540373161, 3540394653, 3540524628, 3540391082]","['death metal', 'black metal']",20
27875,king of sticks recording cooperative,active,http://www.kingofsticks.com/,[3540341746],[],
27876,goat kult symphonies,closed,http://www.goatkultsymphonies.de,[14833],['black metal'],5
27878,the gateway productions,active,nan,[3540366167],[],1
27879,climbin' aboard records,active,nan,[3540341828],[],
27885,heder music,active,nan,[3540341888],[],12
27891,misanthrophia discos,active,http://misanthrophia-discos.blogspot.de/,"[3540507909, 3540505750, 3540529273]",['black metal'],5
27892,les fleurs du mal records,closed,http://www.wix.com/lesfleursdumal666/records,[17259],"['black metal', 'doom metal', 'ambient doom metal']",4
27896,heavyocity records,active,http://www.heavyocityrecords.com/,[3540301101],[],1
27897,audioriot records,active,nan,[55042],[],5
27904,discosmecagoendios,active,https://discosmecagoendios.wordpress.com,"[3540492884, 3540330580]",['thrash metal'],4
27914,odium records,unknown,nan,"[102523, 47956, 12541, 14335]",['black metal'],3
27927,goatmarch distro,active,http://goatmarchdistro.weebly.com/,[4193],"['black metal', 'death metal']",19
27931,sacrificial tapes,closed,http://sacrificialtapes.blogspot.com/,[3540368634],"['noisecore', 'death metal with grindcore', 'black metal', 'death metal']",3
27933,pure metal records,active,nan,"[127933, 3540433398, 3540417564]","['thrash metal', 'death metal', 'heavy metal']",2
27936,exitab,active,http://exitab.tumblr.com/,[3540342205],[],68
27943,tupatutupa records,active,http://tupatutupa.com/,"[3540342253, 3540426245, 3540461484]",[],4
27949,black vault productions,active,http://blackvault.pl/,[3540376527],[],13
27958,mutant-e records,active,nan,[88453],[],4
27960,bad taste productions,closed,nan,[3540319081],['thrash metal'],22
27964,seth records,active,nan,[3540342312],[],38
27966,morbid metal records,active,http://morbidmetalrecords.com/,[3540342284],"['black metal', 'death metal', 'thrash metal']",1
27967,ah puch records,active,http://www.inframundo-records.net/ahpuchrecords.html,"[3519, 3540332305, 101667, 3540264944]",['black metal'],1
27972,dark era,active,nan,[3540344287],['progressive metal'],10
27976,der schwarze tod,active,nan,"[3540367814, 3540337660, 3540398152, 3540418616, 3540380536, 3540342379, 3540426660, 3540466841, 3540490496, 3540349829, 3540527235, 3540457211, 3540313854]","['black metal', 'folk rock', 'neofolk black metal']",14
27980,power music,active,https://powermusic.rs/,[3540354222],['rock with doom metal'],52
27985,exterminate the brutes records,active,http://www.facebook.com/pages/exterminate-the-brutes-records/125456450,[3540342403],"['death metal', 'black metal', 'death metal with noise elements', 'experimental metal', 'folk metal']",1
27989,taman melur barrios production,active,nan,[3540342422],[],
27997,tamanduá metal records,active,nan,[3540342447],[],23
28005,grindpromotion records,active,nan,"[3540342488, 3540323182, 3540373718]",['death metal with grindcore'],12
28011,alienation records,active,http://www.alienationrecords.com/,[3540342519],"['heavy metal', 'progessive']",15
28013,sludgesicle records,unknown,http://sludgesicle.webs.com/,[3540342532],"['death metal with noise elements', 'death metal with grindcore', 'experimental metal', 'death metal']",1
28025,moonraver records,unknown,nan,[3540342595],[],41
28032,casino records,closed,nan,[3540328571],[],20
28038,black imperium productions,closed,http://blackimperiumzine.blogspot.com,[22650],['black metal'],23
28044,secret entertainment,active,http://www.secretentertainment.fi,"[3540360875, 33670, 52002]","['thrash metal with alternative rock', 'rock with doom metal', 'heavy metal with hard rock', 'heavy metal']",35
28047,let it bleed records,active,http://www.letitbleed.eu,[68880],"['brutal death metal', 'doom metal', 'death metal with grindcore']",13
28049,unter null productions,active,nan,[22150],['black metal'],12
28054,metal porn production,active,nan,"[3540381698, 106377, 3540349819]","['death metal', 'thrash metal']",38
28059,black orgon records,unknown,http://www.blackorgon.com/,[3540304805],[],12
28064,reptile united studio record,active,nan,[3540342812],[],
28066,sobermind records,closed,nan,[3540535427],[],24
28071,wrenchen menchen music,active,nan,[3540275315],[],1
28073,bajo presión records,active,nan,[3540342467],[],57
28077,graveworm records,active,nan,[99215],[],
28078,die rot in california,active,http://dierotincalifornia.info/,[3540353365],"['raw black metal', 'black metal with punk', 'death metal with noise elements']",1
28079,p.o.g.o. records,active,nan,"[3540550450, 3540508125]",[],24
28089,eurotrash records,unknown,nan,[3540342975],[],
28092,shostroud productions,active,nan,[3540342986],[],6
28093,logic(il)logic records,active,http://www.logicillogic.net,"[3540403562, 3540338391, 3540365288, 38735, 3540417289, 38776, 46237, 3540345621, 3540288123]","['heavy metal with hard rock', 'heavy metal']",12
28101,morte creations,closed,http://morte.bigcartel.com/,"[3540330758, 3540371998]",['raw black metal'],1
28102,lockin' out records,active,http://www.lockinout.com/,[3540453551],"['death metal with hardcore', 'crossover thrash metal']",1
28104,it lives in the woods records,active,http://itlivesinthewoods.blogspot.com/,"[3540420365, 3540385389, 3540346574]","['death metal with grindcore', 'black metal', 'doom metal', 'industrial metal', 'power metal with dark ambient influences']",4
28105,auris apothecary,active,http://aurisapothecary.org/,"[3540417027, 3540304791, 3540374062, 3540477998, 3540498973]","['black metal with electronica', 'drone metal', 'avant-garde metal', 'metal']",1
28117,torture records,active,nan,[3540349207],['black metal'],20
28128,ritual assembly,unknown,nan,[3540343154],[],34
28129,evergrim recordings,active,http://evergrimrecordings.bandcamp.com/,"[3540270815, 3540482926, 3540355127]","['black metal', 'ambient doom metal']",1
28130,stm records,unknown,http://www.spreadthemetal.com,"[3540304069, 3540278655, 3540429709]",[],6
28133,total war records,active,http://www.totalwarrecords.com.br,[3540420521],['black metal'],23
28135,subversiv records,active,nan,"[126810, 3540276809]",[],45
28140,moonrat productions,active,nan,"[9182, 3540377769]",[],53
28143,aural warfare,active,nan,[11025],['black metal'],1
28144,transcend music,active,http://test.transcendmusic.com/,"[101934, 102222, 120501, 86393, 3540368184, 3540376058]","['metal', 'rock with doom metal']",3
28145,gusto rana! productions,closed,nan,[3540397864],"['black metal with punk', 'black metal with crust', 'death metal with hardcore', 'death metal with grindcore', 'death metal']",12
28156,temple of omega,active,http://www.templeofomega.com,[7105],"['thrash metal', 'death metal', 'black metal', 'ambient doom metal']",8
28157,self destruct records,active,nan,[3540343304],[],
28160,corpse corrosion music,active,nan,[3540343318],['metal'],6
28164,faces of death records,closed,nan,[36228],[],
28169,thurbul records,active,nan,"[3540428035, 3540435487]",[],22
28173,diabolus productions,active,https://www.facebook.com/diabolus.pro,"[3540333172, 3540536117, 3540502246, 3540458415]","['death metal', 'thrash metal']",20
28176,pure prog records,active,http://www.pureprog-records.com/,"[3540309339, 3540317223, 4601]",['progressive metal'],5
28178,masterworks,active,nan,"[3540479550, 129264]",[],26
28181,triple six enterprises,active,nan,[3540296296],[],
28183,toxic trail records,active,nan,[3540343435],[],
28184,dethrone records,active,https://soundcloud.com/dethronerecords,"[3540444322, 3540385694, 3540304096, 3540370343]","['death metal', 'thrash metal', 'black metal']",33
28190,abridged pause recordings,active,https://www.abridgedpause.com,[88251],"['atmospheric metal', 'black metal with post-rock influences', 'power metal with dark ambient influences']",6
28207,trash can dance,active,http://trash-can-dance.blogspot.com,"[3540482728, 3540543849]","['extreme metal', 'death metal with noise elements', 'experimental metal']",92
28212,phonotraxx publishing,active,http://www.phonotraxx.de,"[1081, 32777]",[],5
28219,dead rebel records,active,http://deadrebelrecords.weebly.com,"[3540424362, 3540411189, 3540376899, 3540390548, 3540396227]","['death metal', 'brutal death metal']",53
28220,biji kopi records,active,nan,[3540504657],[],53
28229,odmetnik,unknown,nan,"[80950, 3540343730, 3540386850, 3540425997]","['doom metal', 'black metal', 'death metal']",52
28242,mythnice home studio,active,http://mythnice.com/,[3540310283],[],31
28244,fallow field,active,nan,"[3540350670, 3540340270, 3540376471, 3540417297, 3540356375, 3540437542, 3540486885, 3540367019, 3540343726, 3540369891, 3540398940, 3540343724, 3540278412]","['black metal', 'harsh noise', 'black metal with punk']",1
28245,milam records,unknown,nan,[3540343733],"['black metal', 'doom metal', 'death metal with noise elements']",1
28251,darkwoods,active,http://darkwoods.eu/,"[3540447832, 3540411131, 33076, 3540472424, 3540317825, 3540340474]","['black metal', 'pagan metal', 'atmospheric black metal']",4
28257,sumire records,active,nan,[3540343485],[],
28259,nihil interit records,on hold,http://nihilinteritrecords.yolasite.com/,"[3540343809, 3540355592]","['black metal', 'ritual ambient', 'power metal with dark ambient influences', 'blackened crust', 'death metal']",29
28268,deathstorm records,active,http://www.dstormrecords.com/,"[113114, 31176, 13193, 3540445052]","['thrash metal', 'death metal']",12
28290,maleficentissimus triumphatus,active,http://triumphatus.blogspot.com/,[28036],['black metal'],3
28301,deceiver records,active,nan,[3540381860],[],20
28308,dark east productions,active,http://darkeastproductions.bandcamp.com/,"[3540369192, 3540330346, 3540455354, 3540393192, 3540465167, 3540473771, 3540515510, 3540362877, 3540480414, 3540363187, 3540378860, 94623, 3540445650, 3540505095, 3540511610, 3540387865, 3540392918, 3540321571, 3540360175, 3540344105, 3540471664, 3540389401, 3540433123, 3540430686, 3540521319, 3540521896, 3540476848, 3540496906, 3540461154, 3540347075]",['black metal'],14
28309,zombie records,closed,http://zombirecords.jimdo.com/,"[3540278665, 3540346867, 3540424665, 3540346868]","['thrash metal', 'death metal', 'black metal']",14
28311,major destroyer records,active,http://www.majordestroyer.com/,"[3540344124, 3540344123]",[],1
28312,blakhaertz records,active,nan,[3540274465],[],35
28314,minus head records,active,http://minushead.com,"[3540339498, 3540371056]","['rock with doom metal', 'metal']",1
28317,sisster ssound,active,https://sissterssound.blogspot.com/,[3540344166],[],1
28329,faithcraft productions,active,https://www.facebook.com/faithcraftproductions,"[3540287390, 30547]","['black metal', 'death metal']",38
28333,death valley records,active,nan,[3540307829],['doom metal'],15
28335,diskret,active,nan,[3540344270],[],1
28337,ear one productions,active,http://www.earoneproductions.com/,"[3540344279, 63143, 3540310316]",[],1
28345,sound the slaughter records,active,nan,[3540344311],[],1
28349,flying cat records,active,http://www.flyingcat-co.com/,"[104752, 3540491340, 70115]",[],26
28353,n.e.f.t.u.r,active,nan,[3540343766],['black metal'],3
28355,dreamcell 11 entertainment,active,http://www.wormholedeath.com/dreamcell11/index.php,[2957],"['gothic metal', 'industrial metal', 'ambient doom metal']",12
28370,blasphemour records,active,http://blasphemourrecords.com,[3540372109],"['death metal with hardcore', 'metalcore', 'death metal']",1
28379,against audio,active,https://www.facebook.com/againstaudio/,"[3540532227, 3540315713]",[],35
28396,extremely rotten productions,active,http://www.extremelyrottenprod.com,"[3540373582, 3540546279, 3540471002, 3540522514, 3540504004, 3540528786]",['death metal'],34
28398,arithilemn,active,http://arithilemn.blogspot.ca/,[3540344516],[],6
28405,pacu cepat records,active,nan,[3540341619],[],53
28407,cianeto discos,active,https://www.cianetodiscos.com.br/,"[3540490867, 3540477643, 3540432879, 3540455678, 87793, 3540386310, 3540552100, 3540465010, 3540470448, 3540464457, 77888, 3540420265, 3540415754, 46016, 3540463609, 3540388811, 3540483128, 3540517494, 3540530565, 3540462710, 3540374346, 3540545391]","['death metal', 'black metal', 'death metal with grindcore']",23
28418,dsm music,active,http://www.dsmmusic.com/,[3184],[],29
28427,evil confrontation records,closed,https://www.evilconfrontation.com/,"[3540300748, 87855]","['heavy metal', 'thrash metal']",22
28432,cosmus tonträger,closed,nan,[1681],[],5
28438,rhd produktionen,active,nan,[3540344770],['black metal'],5
28439,temple of chaos production,active,http://szronproductions.wordpress.com/,"[3540422930, 3540522658, 3540434418, 3540421751]","['power metal with dark ambient influences', 'raw black metal', 'brutal death metal']",13
